,Unnamed: 0,State_Name,State_ab,Lat,Lon,Mean,Median,Stdev,easting,northing,zone_number,zone_letter,logMean
596,19466,New York,NY,42.9951209,-76.1879527,125553,300000,59285,403163.7747048559,4760957.617873554,18,T,5.098827094331935
597,19467,New York,NY,42.9669114,-76.4080173,76730,72561,41269,385172.4268336358,4758102.122243316,18,T,4.8849651982007325
598,19468,New York,NY,40.6054,-73.96485159999997,51744,33741,54096,587575.4315970745,4495469.137481085,18,T,4.713859998226307
599,19469,New York,NY,42.81974879999999,-75.9851628,82923,72816,51087,419466.3703918057,4741269.141429522,18,T,4.918675005673119
600,19470,New York,NY,42.99431970000001,-77.3028839,78562,74390,45606,312274.8185242028,4762757.371206664,18,T,4.895212531014988
601,19471,New York,NY,42.9601677,-77.2026537,59454,54901,34099,320346.17527768214,4758745.472484683,18,T,4.7741810787947205
602,19472,New York,NY,42.891434,-77.455276,66570,61636,43978,299517.9036366945,4751683.4058686085,18,T,4.823278556951671
603,19473,New York,NY,42.8935149,-77.2954421,75711,64586,49652,312575.76168425806,4751546.011789827,18,T,4.879158982435914
604,19474,New York,NY,42.8817829,-77.2707306,62756,41989,63410,314558.3908655179,4750188.386956722,18,T,4.797655254333488
605,19475,New York,NY,42.83337020000001,-77.0055156,61897,44839,48642,336090.11303755245,4744261.836182151,18,T,4.7916696003122174
606,19476,New York,NY,42.8724888,-76.9771056,22196,17992,16545,338514.1139088469,4748551.087651261,18,T,4.346274716142128
607,19477,New York,NY,42.73824000000001,-77.4157589,75016,66854,50787,302256.9713433812,4734577.435911184,18,T,4.8751539029999655
608,19478,New York,NY,41.5063652,-74.0230569,77964,58047,50385,581530.881735899,4595431.541838579,18,T,4.891894112812993
609,19479,New York,NY,40.6056458,-73.98432659999997,66101,52473,56497,585927.4694533683,4495477.228457001,18,T,4.820208029700418
610,19480,New York,NY,41.4979742,-74.013518,47789,43116,44512,582337.5907446825,4594509.002862061,18,T,4.6793279428659345
611,19481,New York,NY,41.4519324,-74.4066223,91576,77724,72370,549561.6608499921,4589097.717061267,18,T,4.961781669811174
612,19482,New York,NY,41.4380755,-74.4149117,40666,26109,37091,548879.6870992839,4587554.626527771,18,T,4.609231456315057
613,19483,New York,NY,41.3716225,-74.68797430000002,36992,19139,40138,526093.9104307003,4580058.981347353,18,T,4.568107812404416
614,19484,New York,NY,41.540593,-74.0085951,101197,91274,56654,582694.2136893405,4599245.309176646,18,T,5.005167637970603
615,19485,New York,NY,41.5296682,-74.10081109999999,118622,113815,73329,575014.9132447031,4597948.256133538,18,T,5.074165242085121
616,19486,New York,NY,41.5574376,-74.2075561,114145,300000,65756,566081.3474262195,4600944.084157194,18,T,5.057456892436256
617,19487,New York,NY,41.5321084,-74.20595990000002,75155,66033,58925,566240.3022734321,4598133.225205362,18,T,4.87595787913683
618,19488,New York,NY,41.50267570000001,-74.3551072,104839,300000,51249,553822.4648246225,4594761.998847061,18,T,5.020522869804578
619,19489,New York,NY,41.4412616,-74.3864546,91424,108313,53276,551254.5660919694,4587924.801728289,18,T,4.961060218702649
620,19490,New York,NY,40.6103302,-73.9710944,56537,40638,52229,587040.8731420127,4496010.220385801,18,T,4.752332759972172
621,19491,New York,NY,41.4563179,-74.5269678,71855,300000,28466,539507.1524020018,4589522.662402589,18,T,4.856456993720868
622,19492,New York,NY,41.4597608,-74.6766329,47972,33578,43770,527005.8317252753,4589847.373132557,18,T,4.680987825008682
623,19493,New York,NY,41.3588273,-74.45170329999998,102148,94075,72606,545861.6936353535,4578736.542372419,18,T,5.009229867811667
624,19494,New York,NY,41.3825595,-74.3228904,118828,123088,66705,556615.5901931446,4581447.371920219,18,T,5.074918787553364
625,19495,New York,NY,41.4589229,-74.0532467,74619,51885,61208,579069.0155546501,4590136.431462505,18,T,4.872849424584307
626,19496,New York,NY,41.4653553,-74.02579200000002,83321,74055,56322,581353.9080518126,4590876.0106574455,18,T,4.920754473612191
627,19497,New York,NY,41.41615720000001,-74.0430642,139524,135978,72838,579971.9106261267,4585397.942227365,18,T,5.144648918513276
628,19498,New York,NY,41.3901692,-74.19878299999998,132337,300000,64336,566984.9290446948,4582380.695031139,18,T,5.121681285225112
629,19499,New York,NY,41.3642274,-74.0253448,113324,105073,57557,581517.6029095537,4579649.257577748,18,T,5.0543218954218965
630,19500,New York,NY,41.3254268,-74.1780682,106457,300000,65563,568784.9183806643,4575209.3518038485,18,T,5.027174223420397
631,19501,New York,NY,40.6180934,-73.9732468,75657,53750,69265,586848.7328151935,4496869.846422933,18,T,4.878849116374162
632,19502,New York,NY,41.29393220000001,-74.199652,137850,300000,66540,567010.8649609617,4571696.032176299,18,T,5.139406770441792
633,19503,New York,NY,41.3163069,-74.273949,116140,300000,62422,560769.3643564384,4574125.308372881,18,T,5.064981821697305
634,19504,New York,NY,41.2327466,-74.37379159999998,114013,300000,86845,552479.5278978947,4564783.695576448,18,T,5.056954373322244
635,19505,New York,NY,41.2796965,-74.29052829999998,0,0,0,559414.9093253993,4570049.477262887,18,T,-inf
636,19506,New York,NY,41.3354593,-74.1588068,42356,25158,46442,570386.0602622421,4576338.583745238,18,T,4.6269149396329805
637,19507,New York,NY,41.4503841,-74.4327842,73966,62992,49667,547377.6148210389,4588911.175053325,18,T,4.869032133168596
638,19508,New York,NY,41.4856662,-74.1394873,123503,108943,66844,571836.9440608139,4593030.262740823,18,T,5.091677507131081
639,19512,New York,NY,40.6245015,-73.9742801,79512,56293,69193,586753.0371838461,4497580.157793199,18,T,4.900432677593566
640,19513,New York,NY,43.5475286,-76.1507372,52878,39324,37662,407042.1033577846,4822263.015036883,18,T,4.723275020505763
641,19514,New York,NY,43.2588398,-75.9637341,66752,55167,54342,421777.9283986522,4790010.019245101,18,T,4.8244642824104185
642,19515,New York,NY,43.3673541,-76.2594959,61522,52791,40802,397953.7820811981,4802380.401256903,18,T,4.789030445370184
643,19516,New York,NY,43.36042,-76.3696644,93752,80287,62746,389015.02919905115,4801750.973664664,18,T,4.971980541249879
644,19517,New York,NY,43.3212228,-76.4275311,35720,31021,28444,384251.5349310832,4797476.452771607,18,T,4.5529114502165084
645,19518,New York,NY,43.4024433,-76.555037,92461,81798,62077,374080.9610678858,4806681.283373084,18,T,4.965958586183324
646,19519,New York,NY,43.4625868,-76.5144378,53063,38636,45753,377489.93108506635,4813300.2320619365,18,T,4.724791799860685
647,19520,New York,NY,43.47117100000001,-76.49391259999999,56577,43712,44929,379167.4372530449,4814223.597056736,18,T,4.752639915231473
648,19521,New York,NY,42.7592222,-74.9632005,90147,300000,84273,503011.15191938076,4734078.052011408,18,T,4.954951278422539
649,19522,New York,NY,42.6718225,-75.1909438,57638,52866,46072,484353.91058882646,4724389.962451202,18,T,4.760708902675724
650,19523,New York,NY,40.7138604,-73.9384989,79546,71659,61163,589659.604535653,4507535.427371275,18,T,4.900618345873182
651,19524,New York,NY,42.5632159,-74.7870347,54367,53371,37948,517480.9011391142,4712334.496743735,18,T,4.735335369062186
652,19525,New York,NY,42.4567251,-75.0456479,46417,300000,37843,496246.70327917655,4700488.924468521,18,T,4.6666770679262655
653,19526,New York,NY,42.4814928,-75.15487040000002,45000,38242,34685,487271.14481666294,4703249.688400077,18,T,4.653212513775344
654,19527,New York,NY,41.4748323,-73.5489082,99464,88675,60867,621160.6356602053,4592486.385716166,18,T,4.997665920641192
655,19528,New York,NY,41.4689359,-73.6606523,89782,300000,50095,611840.3444750472,4591681.246148732,18,T,4.953189275595477
656,19529,New York,NY,41.429493,-73.949901,115013,300000,74307,587739.7866543373,4586968.701917622,18,T,5.060746931737757
657,19530,New York,NY,41.3699018,-73.8601553,114228,86509,82744,595325.5529181532,4580447.723518615,18,T,5.0577725728677
658,19531,New York,NY,41.358346,-73.77141280000002,101853,88316,86581,602765.4377758647,4579266.196963062,18,T,5.007973825326932
659,19532,New York,NY,41.4269646,-73.66596059999998,124123,300000,69374,611468.9020932646,4587014.661811213,18,T,5.093852263751481
660,19533,New York,NY,41.4242906,-73.6173882,113101,108763,63436,615532.3256309894,4586781.467046699,18,T,5.053466444824323
661,19534,New York,NY,40.7078076,-73.94135379999999,45739,30483,48652,589426.5597555158,4506860.615052484,18,T,4.660286665315999
662,19535,New York,NY,40.6932923,-73.8661578,79616,63779,68627,595799.4761884487,4505328.59058171,18,T,4.901000354338687
663,19536,New York,NY,40.7448437,-73.951409,122806,97705,82604,588528.0600211002,4510961.693204237,18,T,5.089219585886864
664,19537,New York,NY,40.6950787,-73.85525,101625,93891,61115,596718.522129511,4505538.8437812915,18,T,5.007000558602124
665,19538,New York,NY,40.6971881,-73.8465756,85882,71093,63425,597448.3524387724,4505782.587327428,18,T,4.9339021496306525
666,19539,New York,NY,40.6923881,-73.84437220000002,76854,65956,57944,597641.5212967197,4505252.199956192,18,T,4.885666476035108
667,19540,New York,NY,40.6847731,-73.8581871,68447,50644,50975,596485.2305966637,4504391.622452602,18,T,4.835354417963103
668,19541,New York,NY,40.6815361,-73.84299490000002,67169,58417,51761,597773.7557679255,4504049.084718102,18,T,4.827168882648629
669,19542,New York,NY,40.7645328,-73.9337656,82567,67214,57500,589991.0870743047,4513165.278532663,18,T,4.916806505171
670,19543,New York,NY,40.7603485,-73.9292728,83587,300000,60243,590375.9579980788,4512705.406536548,18,T,4.9221387383567174
671,19544,New York,NY,40.6735448,-73.84868940000001,69062,65744,53116,597304.1471538009,4503155.677250156,18,T,4.839239151140379
672,19545,New York,NY,40.7122018,-73.9474623,79142,69903,60015,588904.7051441086,4507342.199779458,18,T,4.898407021138357
673,19546,New York,NY,40.7620307,-73.92204100000002,97214,81067,80608,590984.0830027068,4512899.617725741,18,T,4.987728813125037
674,19547,New York,NY,40.7644845,-73.920024,63060,47340,47716,591150.9761532927,4513174.102321459,18,T,4.799753966411886
675,19548,New York,NY,40.7715037,-73.92216450000002,76510,65991,55752,590960.7400746861,4513951.06766187,18,T,4.883718201963959
676,19549,New York,NY,40.7645436,-73.92732990000002,70882,58461,62582,590534.2604065344,4513173.0983761465,18,T,4.850535963065079
677,19550,New York,NY,40.7600215,-73.9407223,58799,300000,30816,589409.9714618764,4512657.377216603,18,T,4.769369940052756
678,19551,New York,NY,40.6814105,-73.8365114,63343,300000,53143,598321.8457811322,4504042.375678277,18,T,4.801698628227434
679,19552,New York,NY,40.6854,-73.8312082,57883,41819,50480,598764.1178682015,4504491.184324505,18,T,4.762551031943921
680,19553,New York,NY,40.78106,-73.9150773,82034,69450,60454,591545.7332795993,4515019.267496084,18,T,4.913993888383524
681,19554,New York,NY,40.685683,-73.82496400000002,79898,63301,64983,599291.3504014611,4504529.635956407,18,T,4.902535908227196
682,19555,New York,NY,40.6840981,-73.83907459999998,75124,52410,63355,598101.2942147257,4504337.853133739,18,T,4.8757787040141585
683,19556,New York,NY,40.6487514,-73.96036720000002,52889,46183,39963,587897.9645449389,4500285.835567262,18,T,4.723365355663575
684,19557,New York,NY,40.7722297,-73.9104558,102482,93200,62224,591947.8779161017,4514043.866130532,18,T,5.01064759234639
685,19558,New York,NY,40.7727587,-73.9035141,61213,48610,50956,592532.9725325293,4514109.888640791,18,T,4.786843664444761
686,19559,New York,NY,40.6936535,-73.8374117,76926,70644,45810,598227.7827646415,4505400.426668641,18,T,4.886073150569923
687,19560,New York,NY,40.70527970000001,-73.83497940000002,75955,65008,52019,598416.1788797587,4506693.740303625,18,T,4.880556368072875
688,19561,New York,NY,40.70372570000001,-73.8290482,77203,61434,56953,598919.5324500581,4506527.89720363,18,T,4.8876341767364
689,19562,New York,NY,40.6984968,-73.8284961,70361,50538,58433,598973.9141321235,4505948.0733406525,18,T,4.84733200320435
690,19563,New York,NY,40.8072371,-73.8749566,38878,25806,42335,594893.8959003165,4517967.8040408585,18,T,4.589703915428496
691,19564,New York,NY,40.6934064,-73.821155,79716,71716,53035,599601.718353599,4505391.298749766,18,T,4.901545498489174
692,19565,New York,NY,40.7600351,-73.9175962,94237,82248,61256,591361.9814182038,4512682.709067458,18,T,4.974221452059072
693,19566,New York,NY,40.7557869,-73.91834250000002,52890,43051,47244,591304.8006832004,4512210.349050619,18,T,4.723373567018984
694,19567,New York,NY,40.68508,-73.8165573,65281,45629,47740,600002.6390946308,4504472.23158484,18,T,4.814786798490221
695,19568,New York,NY,40.7157159,-73.9551571,103963,88760,72006,588250.0968865213,4507724.528185141,18,T,5.0168788031938005
696,19569,New York,NY,40.6843144,-73.8120017,67631,45357,58898,600388.7512474629,4504392.438853798,18,T,4.830145809002618
697,19570,New York,NY,40.7446893,-73.93027729999999,54324,40506,46247,590312.3589025924,4510966.082075106,18,T,4.734991740542877
698,19571,New York,NY,40.6761566,-73.7991566,59706,58257,35150,601486.5909894739,4503501.619029135,18,T,4.776017976622788
699,19572,New York,NY,40.7387097,-73.9224312,85252,67771,67489,590982.9335738744,4510310.4047097135,18,T,4.93070457627187
700,19573,New York,NY,40.74008189999999,-73.927999,69822,66070,51764,590510.9561475135,4510456.973167065,18,T,4.843992284703362
701,19574,New York,NY,40.68946939999999,-73.7999085,72798,66568,51057,601402.863675085,4504978.566022153,18,T,4.862119447982059
702,19575,New York,NY,40.7303893,-73.92180359999998,68090,49099,54163,591047.2683125176,4509387.4300837265,18,T,4.833083334178343
703,19576,New York,NY,40.70944520000001,-73.82363690000003,92545,82191,72077,599368.174558485,4507168.9115542965,18,T,4.966352959760253
704,19577,New York,NY,40.7132006,-73.8144642,65647,48476,57294,600137.3883181494,4507596.207029579,18,T,4.81721488407035
705,19578,New York,NY,40.739349,-73.91759420000002,57789,300000,35762,591390.4707773321,4510386.396346235,18,T,4.761845179355819
706,19579,New York,NY,40.6262195,-73.9602546,68111,48180,57366,587937.0481897332,4497784.787777467,18,T,4.833217256604643
707,19580,New York,NY,40.7366667,-73.9020404,93408,300000,62943,592707.4686080138,4510104.950587521,18,T,4.970384073307921
708,19581,New York,NY,40.7431151,-73.9042554,71269,58311,59435,592511.5038363737,4510818.434629171,18,T,4.852900665103552
709,19582,New York,NY,40.7445685,-73.9165163,57782,50208,40363,591474.3306360169,4510966.922691924,18,T,4.76179256994036
710,19583,New York,NY,40.7501044,-73.9051748,77956,64284,62347,592424.2013355764,4511593.331680578,18,T,4.891849546934873
711,19584,New York,NY,40.74721160000001,-73.90060090000001,41460,36279,34703,592814.3556597275,4511277.035548229,18,T,4.617629297757842
712,19585,New York,NY,40.7453276,-73.8880322,63195,46396,51165,593878.1100332497,4511081.264475984,18,T,4.800682718182529
713,19586,New York,NY,40.745212,-73.8794868,49588,28666,41498,594599.7347587029,4511077.607179297,18,T,4.695376592532294
714,19587,New York,NY,40.7521977,-73.87277309999997,44442,36039,29451,595156.5924654623,4511860.332545169,18,T,4.647793595035238
715,19588,New York,NY,40.7526941,-73.8779449,52589,41860,31545,594719.2940875182,4511909.841895246,18,T,4.720894912615872
716,19589,New York,NY,40.7522203,-73.882592,62777,45984,44995,594327.6671604102,4511852.240968938,18,T,4.797800557707183
717,19590,New York,NY,40.7052376,-73.96528599999998,32462,16493,48130,587408.2722320093,4506551.2387070935,18,T,4.511375273414001
718,19591,New York,NY,40.6825052,-73.7778558,84894,77485,76781,603277.021671689,4504231.172870046,18,T,4.928876996969838
719,19592,New York,NY,40.6786338,-73.78304179999998,67454,300000,47956,602844.7207070286,4503795.338136264,18,T,4.829007708291385
720,19593,New York,NY,40.75193270000001,-73.89948299999998,69463,48090,53614,592902.1620117818,4511802.296890377,18,T,4.841753535889667
721,19594,New York,NY,40.75868300000001,-73.9030015,68282,52557,65976,592595.7686502163,4512547.914143481,18,T,4.834306233242975
722,19595,New York,NY,40.7580597,-73.8961589,53250,56333,30593,593174.2218759699,4512485.9661682015,18,T,4.726319612110776
723,19596,New York,NY,40.6612148,-73.76521240000002,84503,300000,40476,604378.6743165486,4501882.723167547,18,T,4.926872127414996
724,19597,New York,NY,40.7644351,-73.8827319,87927,300000,59557,594298.592435246,4513208.030858367,18,T,4.94412225562515
725,19598,New York,NY,40.6752752,-73.7718092,64398,300000,46431,603799.215839944,4503435.714627901,18,T,4.8088723797441055
726,19599,New York,NY,40.7590238,-73.87983829999997,88711,300000,45977,594550.4887183356,4512610.447016992,18,T,4.9479774748836345
727,19600,New York,NY,40.7680154,-73.8712399,69778,300000,43022,595263.4345144031,4513617.888594126,18,T,4.843718517399115
728,19601,New York,NY,40.7180847,-73.96326090000002,121513,112231,81107,587562.5138399097,4507979.3695224365,18,T,5.084622743170924
729,19602,New York,NY,40.7596838,-73.8694173,66624,56220,46481,595429.1763743969,4512694.993754688,18,T,4.823630703494423
730,19603,New York,NY,40.75971,-73.85997950000002,78233,72674,53520,596225.77132057,4512708.209411152,18,T,4.89338998445112
731,19604,New York,NY,40.7556614,-73.8687135,62724,49209,51665,595494.3398440592,4512249.240670005,18,T,4.7974337461453755
