,State_Name,State_ab,Lat,Lon,Mean,Median,Stdev,easting,northing,zone_number,zone_letter
19120,New York,NY,43.157411100000004,-77.84894059999999,95935,82639,63312,268374.9235892232,4782235.865728298,18,T
19121,New York,NY,43.0772852,-77.8725573,75032,58876,54961,266149.5343028901,4773402.722018055,18,T
19122,New York,NY,43.245059600000005,-77.9324553,88905,85169,49009,261925.97341977307,4792204.773116731,18,T
19123,New York,NY,40.6321309,-74.0274985,72410,60010,59052,582242.5174198777,4498375.9475571215,18,T
19124,New York,NY,43.1765843,-77.9255865,108686,300000,61401,262217.5448906232,4784580.245601947,18,T
19125,New York,NY,42.950363700000004,-74.2080854,61660,45922,49112,564599.7378091121,4755606.987390998,18,T
19126,New York,NY,42.955565299999996,-74.1660752,67784,300000,35652,568020.9711999597,4756217.747603722,18,T
19127,New York,NY,43.0045635,-74.682751,45953,33415,43985,525856.538643698,4761370.39020286,18,T
19128,New York,NY,42.8719351,-74.4222167,62990,49053,49625,547191.913238956,4746755.459463178,18,T
19129,New York,NY,40.8201073,-73.7470623,144451,300000,81501,605661.1981487819,4519542.842926136,18,T
19130,New York,NY,40.7863748,-73.7468768,148313,131543,81947,605730.3686726314,4515798.434661104,18,T
19131,New York,NY,40.789384399999996,-73.72031729999999,131994,120234,83153,607966.4656268368,4516164.890477129,18,T
19132,New York,NY,40.7751691,-73.7279751,98329,83285,74915,607343.2508614948,4514577.458716758,18,T
19133,New York,NY,40.8375595,-73.7102316,95499,83268,65972,608738.7173994223,4521525.277252056,18,T
19134,New York,NY,40.6770199,-73.9952238,125991,120695,81624,584915.0308419182,4503389.54290796,18,T
19135,New York,NY,40.8240114,-73.70329509999999,157976,159711,79618,609345.7980507145,4520029.930522794,18,T
19136,New York,NY,40.8098223,-73.7050448,181401,205990,78949,609221.5230296361,4518452.614692114,18,T
19137,New York,NY,40.7849771,-73.6948789,161893,300000,72378,610120.0322428482,4515707.270307014,18,T
19138,New York,NY,40.8032131,-73.6283882,76406,71608,49700,615698.6945463856,4517817.274054643,18,T
19139,New York,NY,40.7704286,-73.66033900000001,181057,194521,69689,613059.0935443791,4514136.191963783,18,T
19140,New York,NY,40.7796764,-73.60340090000001,153841,161859,84594,617848.1097569463,4515237.736523879,18,T
19141,New York,NY,40.7486674,-73.6919165,121840,300000,79848,610430.0918674894,4511680.279944291,18,T
19142,New York,NY,40.7354383,-73.6852949,89538,73625,58195,611011.1070510326,4510220.0854150355,18,T
19143,New York,NY,40.74533579999999,-73.662178,124877,117064,70083,612946.3595351756,4511348.288223025,18,T
19144,New York,NY,40.7583531,-73.64422979999999,109379,300000,74631,614439.3631756521,4512816.583251731,18,T
19145,New York,NY,40.6433565,-74.0013789,58146,38931,53934,584437.287873488,4499646.791858196,18,T
19146,New York,NY,40.747142499999995,-73.6510435,114420,300000,61578,613883.3391568313,4511563.237473026,18,T
19147,New York,NY,40.7487571,-73.62813349999999,89464,300000,48533,615814.7298169901,4511772.45503989,18,T
19148,New York,NY,40.7650481,-73.59042559999999,115670,104386,66352,618969.1220501239,4513631.363876987,18,T
19149,New York,NY,40.7595973,-73.58036240000001,100790,78593,68941,619828.2804700432,4513039.966285427,18,T
19150,New York,NY,40.7595706,-73.5730887,57249,54996,38016,620442.303563767,4513046.961974921,18,T
19151,New York,NY,40.7249464,-73.6974348,83430,300000,52783,610003.291072591,4509040.112965548,18,T
19152,New York,NY,40.7257277,-73.68558780000001,124149,300000,65717,611002.5132972896,4509141.754133546,18,T
19153,New York,NY,40.7022044,-73.72209740000001,127080,300000,64371,607957.1841299143,4506484.959917636,18,T
19154,New York,NY,40.6921611,-73.7035213,126599,300000,67900,609542.9856221281,4505393.069407561,18,T
19155,New York,NY,40.711805700000006,-73.68290390000001,88586,61004,78929,611252.3552032307,4507599.690630923,18,T
19156,New York,NY,40.6422528,-73.99567490000001,40124,27801,38248,584920.9897096866,4499529.766950465,18,T
19157,New York,NY,40.6986329,-73.6853916,83236,300000,49088,611064.1036160932,4506134.253213993,18,T
19158,New York,NY,40.6956088,-73.67342059999999,116093,118223,67165,612080.5645525604,4505813.756993244,18,T
19159,New York,NY,40.7121148,-73.660449,98509,300000,71853,613148.6021524775,4507662.690781361,18,T
19160,New York,NY,40.7014128,-73.65321390000001,114680,107215,70569,613777.966242263,4506484.024772554,18,T
19161,New York,NY,40.6777325,-73.64971800000001,110292,112643,66981,614113.7087124262,4503859.851740436,18,T
19162,New York,NY,40.729207099999996,-73.6506968,137028,300000,75834,613943.2141104265,4509572.695570103,18,T
19163,New York,NY,40.720353,-73.63895240000001,172942,300000,84801,614950.2451486636,4508605.120713809,18,T
19164,New York,NY,40.7109138,-73.63517709999999,106293,84266,66687,615285.3901329902,4507562.235997274,18,T
19165,New York,NY,40.7159549,-73.61408349999999,61897,43547,44924,617058.3690410776,4508149.7458135635,18,T
19166,New York,NY,40.694829299999995,-73.6167087,135222,300000,62376,616873.5628083954,4505801.124375649,18,T
19167,New York,NY,40.6817476,-73.9828507,76721,53414,74519,585954.6418865554,4503926.373124325,18,T
19168,New York,NY,40.7096428,-73.60271479999999,131859,300000,57961,618029.7780091413,4507464.263048754,18,T
19169,New York,NY,40.704634399999996,-73.59395090000001,79534,77217,64502,618778.9941061503,4506920.100867739,18,T
19170,New York,NY,40.693566600000004,-73.5881433,95388,300000,55824,619289.3645557718,4505699.347626666,18,T
19171,New York,NY,40.7367622,-73.57023609999999,131929,300000,68421,620724.3426210148,4510518.925784522,18,T
19172,New York,NY,40.707417,-73.5745946,48585,29005,53497,620409.1967287185,4507255.350265881,18,T
19173,New York,NY,40.70624829999999,-73.5557891,98516,300000,81850,621999.949757011,4507151.565272034,18,T
19174,New York,NY,40.7191361,-73.55414640000001,107587,300000,63232,622115.1679482574,4508584.513763952,18,T
19175,New York,NY,40.693566499999996,-73.56339320000001,95895,300000,61160,621380.5945527601,4505733.237041077,18,T
19176,New York,NY,40.7397927,-73.5254468,105976,113661,53136,624500.6690926212,4510917.90782855,18,T
19177,New York,NY,40.7376174,-73.503282,101981,300000,55709,626376.2865700017,4510708.104265801,18,T
19178,New York,NY,40.6268984,-74.0225939,85264,68875,65070,582663.7485034778,4497799.711385023,18,T
19179,New York,NY,40.7265443,-73.5003762,102741,77827,67780,626642.6463794768,4509483.066869865,18,T
19180,New York,NY,40.7206369,-73.5137848,87235,300000,69958,625521.3572162791,4508808.032158523,18,T
19181,New York,NY,40.7121544,-73.49635909999999,104938,102414,63643,627009.2548733958,4507891.448884667,18,T
19182,New York,NY,40.6965204,-73.5055678,97523,83262,61621,626260.9174210221,4506142.648974082,18,T
19183,New York,NY,40.6820805,-73.71454940000001,107354,300000,59561,608627.5376987688,4504260.354059932,18,T
19184,New York,NY,40.6773176,-73.6740082,121934,300000,72810,612061.557658565,4503782.5388082545,18,T
19185,New York,NY,40.667005100000004,-73.71886190000001,134467,300000,75932,608287.4913008991,4502581.550780488,18,T
19186,New York,NY,40.6703756,-73.69101529999999,104613,113199,54519,610635.7002060715,4502990.377717871,18,T
19187,New York,NY,40.6531331,-73.69624240000002,81568,71023,47321,610222.277057317,4501069.767378515,18,T
19188,New York,NY,40.6557909,-73.7185419,164145,182895,80449,608332.684390428,4501337.08811255,18,T
19189,New York,NY,40.616707700000006,-74.012961,85413,56921,76671,583491.1486054934,4496677.59047054,18,T
19190,New York,NY,40.6252035,-73.7278329,140511,300000,70293,607596.3267493835,4497930.274285907,18,T
19191,New York,NY,40.63862039999999,-73.7212504,151136,300000,70668,608131.4208074668,4499427.710203695,18,T
19192,New York,NY,40.6299339,-73.6933835,176337,300000,79677,610502.2385818379,4498498.081365404,18,T
19193,New York,NY,40.6419957,-73.6943933,125108,300000,72251,610396.9626577414,4499835.756377805,18,T
19194,New York,NY,40.6531902,-73.6758303,72112,60309,47697,611947.9081160551,4501101.89339105,18,T
19195,New York,NY,40.6458189,-73.6664223,143493,300000,74690,612755.7098920537,4500295.645508301,18,T
19196,New York,NY,40.6542323,-73.64839609999999,89071,66354,69013,614265.5363687573,4501252.864481592,18,T
19197,New York,NY,40.661492200000005,-73.64137020000001,126874,300000,88071,614847.0745340842,4502067.923293989,18,T
19198,New York,NY,40.6813399,-73.623334,100078,300000,54284,616337.2392613062,4504294.895810417,18,T
19199,New York,NY,40.6272092,-73.6533873,112845,104987,74388,613889.4928946443,4498246.629739253,18,T
19200,New York,NY,40.618979700000004,-74.02687209999999,76483,60833,57847,582311.6371409821,4496916.687940487,18,T
19201,New York,NY,40.6304882,-73.64364559999999,137228,300000,83827,614707.8069129941,4498623.27899648,18,T
19202,New York,NY,40.6375195,-73.628331,109641,300000,61585,615990.8398084817,4499423.887170632,18,T
19203,New York,NY,40.6693142,-73.61080059999999,96739,300000,76034,617417.5249143261,4502976.612589798,18,T
19204,New York,NY,40.646546799999996,-73.6098142,84197,300000,61286,617540.8614717759,4500450.569797277,18,T
19205,New York,NY,40.6792734,-73.59149140000001,85433,89213,48026,619031.904538186,4504108.139772446,18,T
19206,New York,NY,40.668708200000005,-73.5907793,74878,300000,41065,619110.8898643373,4502936.279502143,18,T
19207,New York,NY,40.6633563,-73.5837561,61631,30584,65420,619714.0983925317,4502351.715387804,18,T
19208,New York,NY,40.64991679999999,-73.58094809999999,55900,33635,55086,619975.5427866871,4500863.650156052,18,T
19209,New York,NY,40.6364669,-73.57924659999999,117305,92140,80021,620143.5223985236,4499372.92873588,18,T
19210,New York,NY,40.6833768,-73.5424561,95973,87439,62019,623168.4161666981,4504631.227336213,18,T
19211,New York,NY,40.6101331,-74.01263399999999,81104,68856,65434,583526.9967634357,4495948.0900839595,18,T
19212,New York,NY,40.6887431,-73.53117320000001,94312,300000,67097,624111.9411040638,4505242.811162331,18,T
19213,New York,NY,40.6417899,-73.548625,136081,119820,75063,622723.3179076859,4500006.102749571,18,T
19214,New York,NY,40.645787,-73.5364381,158720,300000,69207,623746.4507192166,4500466.891065041,18,T
19215,New York,NY,40.6584973,-73.53189520000001,132100,133374,74578,624107.0152232944,4501884.24326013,18,T
19216,New York,NY,40.6793876,-73.5165815,148380,300000,84387,625362.4746558284,4504224.980490108,18,T
19217,New York,NY,40.6832976,-73.50258769999999,139864,300000,72481,626537.72388042,4504679.083249139,18,T
19218,New York,NY,40.626068700000005,-73.68117729999999,120234,93632,73298,611540.9924949704,4498084.421820068,18,T
19219,New York,NY,40.58605670000001,-73.72509670000001,119286,94502,75517,607890.6961485618,4493588.089300565,18,T
19220,New York,NY,40.5920323,-73.6683683,127664,300000,61468,612681.5254514941,4494322.475980284,18,T
19221,New York,NY,40.590574,-73.6510657,89880,78077,56590,614148.1785511689,4494182.885161197,18,T
19222,New York,NY,40.687775,-73.9723679,101892,87110,70751,586832.6860336572,4504605.756731108,18,T
19223,New York,NY,40.6048438,-73.5586235,157464,179840,86970,621945.0414193321,4495890.899335418,18,T
19224,New York,NY,40.8779155,-73.62330990000001,119400,300000,67416,615996.7424083417,4526116.785373386,18,T
19225,New York,NY,40.860197799999995,-73.60624179999999,66469,46078,57262,617466.2153547878,4524172.672247197,18,T
19226,New York,NY,40.8275953,-73.6384693,145974,300000,73942,614806.2574975647,4520510.698891724,18,T
19227,New York,NY,40.807911600000004,-73.570122,178731,203439,77908,620605.2259618277,4518417.395030872,18,T
19228,New York,NY,40.9069174,-73.5105178,144265,138812,84906,625445.8407594102,4529491.972200589,18,T
19229,New York,NY,40.8332756,-73.8755275,35044,24226,32251,594808.6538344489,4520857.698420365,18,T
19230,New York,NY,40.8495235,-73.5288524,113199,113516,77453,624008.7203821128,4523094.40286123,18,T
19231,New York,NY,40.8293919,-73.5060245,170420,187634,81857,625971.1516761341,4520892.130712383,18,T
19232,New York,NY,40.7828712,-73.52551070000001,150869,144102,74507,624414.9038956022,4515699.9775339095,18,T
19233,New York,NY,40.8037167,-73.50656,128294,300000,59660,625974.5689163595,4518041.118201402,18,T
19234,New York,NY,40.6284585,-73.9989281,58686,37551,60810,584663.3351484962,4497995.394066229,18,T
19235,New York,NY,40.768414299999996,-73.5406425,138227,300000,57497,623164.7695169215,4514073.751682512,18,T
19236,New York,NY,40.750755,-73.525735,117624,300000,69033,624455.8926592548,4512134.424880825,18,T
19237,New York,NY,40.7650004,-73.5139024,64908,54302,36602,625428.0371581705,4513732.661786044,18,T
19238,New York,NY,40.783636,-73.511438,104190,300000,61393,625600.9328475574,4515804.939485736,18,T
19239,New York,NY,40.788824700000006,-73.4577056,125431,111512,82589,630124.7600177439,4516459.294417722,18,T
19240,New York,NY,40.7693678,-73.48815,107260,83606,78175,627593.2830131877,4514254.629706818,18,T
19241,New York,NY,40.762310799999995,-73.48429990000001,118504,300000,70233,627931.7606658295,4513476.834253139,18,T
19242,New York,NY,40.7508283,-73.45838690000001,152736,300000,74315,630141.4061680314,4512240.263817251,18,T
19243,New York,NY,40.720834,-73.4763881,100454,300000,58213,628679.503595637,4508884.046079314,18,T
19244,New York,NY,40.7295408,-73.4428568,104582,68999,79315,631494.4141742762,4509900.274091628,18,T
19245,New York,NY,40.62202,-74.0110215,95868,88723,66423,583648.5813063153,4497269.122589472,18,T
19246,New York,NY,40.7133944,-73.44985340000001,113623,300000,67594,630935.2024601111,4508097.401771283,18,T
19247,New York,NY,40.7137448,-73.4701386,111362,101604,60561,629221.0463889517,4508106.251740096,18,T
19248,New York,NY,40.697937700000004,-73.4756978,117114,300000,70531,628781.9200190717,4506343.343876638,18,T
19249,New York,NY,40.68840529999999,-73.4706593,105483,300000,75950,629226.0376101374,4505292.555138907,18,T
19250,New York,NY,40.65760039999999,-73.4640836,147134,300000,75959,629841.4495287827,4501882.618497801,18,T
19251,New York,NY,40.6845239,-73.4527175,100309,300000,66000,630749.7247002689,4504888.226464638,18,T
19252,New York,NY,40.6669221,-73.45432840000001,105055,300000,64865,630647.9591084667,4502931.865644789,18,T
19253,New York,NY,40.6318174,-73.4471934,126076,97891,77854,631319.8841497429,4499045.55873213,18,T
19254,New York,NY,40.6834505,-73.48848000000001,143455,132008,79973,627729.6346050147,4504716.468128107,18,T
19255,New York,NY,40.6900555,-74.04614240000001,0,0,0,580596.0617860493,4504788.6231321,18,T
19256,New York,NY,40.668354799999996,-73.96046740000001,53988,37779,52858,587863.7658641865,4502461.824418982,18,T
19257,New York,NY,40.6903066,-74.017891,0,0,0,582982.8832993493,4504842.792690068,18,T
19258,New York,NY,40.7038083,-74.00501949999999,0,0,0,584053.4987398011,4506353.799961245,18,T
19259,New York,NY,40.6986408,-74.00589699999999,0,0,0,583985.8594695866,4505779.335914943,18,T
19260,New York,NY,40.7159065,-73.9820936,100415,91469,69551,585974.6895038999,4507718.967986875,18,T
19261,New York,NY,40.7075653,-74.00139909999999,63514,49704,51021,584354.6049319739,4506774.321226027,18,T
19262,New York,NY,40.715956799999994,-73.993266,71282,300000,67597,585030.9644294214,4507713.674594594,18,T
19263,New York,NY,40.718356899999996,-73.9702209,23418,17698,21316,586974.3114986897,4508002.669297436,18,T
19264,New York,NY,40.722161799999995,-73.96825009999999,51338,23603,66358,587135.8040849831,4508426.992769976,18,T
19265,New York,NY,40.712550799999995,-73.99901209999999,85653,58285,78655,584549.9377815654,4507330.038923199,18,T
19266,New York,NY,40.721005700000006,-73.98683869999999,94331,77632,58968,585567.3710098873,4508280.378890863,18,T
19267,New York,NY,40.6405156,-73.9903118,52854,37165,45081,585376.6889251499,4499342.120541608,18,T
19268,New York,NY,40.7255579,-73.9837166,88972,84698,51930,585825.2064355451,4508788.750802166,18,T
19269,New York,NY,40.7223222,-73.9911397,36693,16069,44487,585202.4419271845,4508422.3372385455,18,T
19270,New York,NY,40.7273669,-73.9884656,80209,300000,50737,585421.8334135328,4508984.93118669,18,T
19271,New York,NY,40.7204981,-74.0122662,187377,220441,84528,583420.471816988,4508199.566445025,18,T
19272,New York,NY,40.7191639,-73.9966958,82485,54857,83968,584737.2044165349,4508066.368840902,18,T
19273,New York,NY,40.727842100000004,-73.9715756,64562,64591,41792,586847.5614539924,4509054.25058863,18,T
19274,New York,NY,40.7338561,-73.9837297,154075,300000,83996,585813.4380624138,4509709.895442168,18,T
19275,New York,NY,40.7361115,-73.98721379999999,161984,300000,81382,585516.3492428779,4509956.860871515,18,T
19276,New York,NY,40.72767329999999,-73.99708299999999,157104,300000,77725,584693.7133812009,4509010.5958175985,18,T
19277,New York,NY,40.7431498,-73.9905172,147114,151229,89018,585228.4319514976,4510734.949143218,18,T
19278,New York,NY,40.692513,-73.95778490000001,60987,44718,60053,588058.7003718985,4505146.216930795,18,T
19279,New York,NY,40.7337076,-73.9923293,121655,100393,77632,585087.4693307561,4509685.040766007,18,T
19280,New York,NY,40.734421399999995,-73.9968603,116723,111122,85044,584703.9615293539,4509759.896017271,18,T
19281,New York,NY,40.7299685,-73.9995774,104474,96567,81907,584480.1616360464,4509262.975578656,18,T
19282,New York,NY,40.7400705,-73.9792317,82536,50897,70049,586185.2321328665,4510404.1440229025,18,T
